volume_units,units_increase,volume_tons,price,price_per_unit,war,export,observation,time-period,category_dry_cats_and_dogs,category_treats,category_wet,manufacturer_PP_Hal_Euro_Contract,manufacturer_TOV_HARCHOVI_TECH_ZAKARPATYA,manufacturer_TOV_KORMOTECH,manufacturer_TOV_PTF_TECHNO,pet_type_cats,pet_type_dogs,price_segment_economy,price_segment_middle,price_segment_premium,package_type_can,package_type_glass_jar,package_type_pack,package_type_pouch,package_type_sack
163728.0,0.18850174216027882,16.37,1.02,6.22984462034594,0,0,20,5,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
123096.0,-0.24816769275872175,12.31,0.77,6.255280431533112,0,0,20,6,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
119088.0,-0.03255995320725291,11.91,0.74,6.2138922477495635,0,0,20,7,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
208920.0,0.7543329302700523,20.89,1.3,6.222477503350565,0,0,20,8,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
97680.0,-0.5324526134405514,9.77,0.64,6.552006552006552,0,0,20,9,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
220320.0,1.2555282555282554,22.03,1.44,6.5359477124183005,0,0,20,10,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
217680.0,-0.011982570806100212,21.77,1.6,7.350238882763691,0,0,20,11,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
120648.0,-0.4457552370452039,12.06,0.88,7.293946024799417,0,0,20,12,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
121200.0,0.00457529341555607,12.12,0.89,7.343234323432343,0,0,20,13,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
190896.0,0.5750495049504951,19.09,1.42,7.43860531388819,0,0,20,14,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
105168.0,-0.44908222278099075,10.52,0.8,7.606876616461281,1,0,20,15,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
271896.0,1.5853491556366954,27.19,2.19,8.054550269220583,1,0,20,16,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
114048.0,-0.5805455026922058,11.4,0.94,8.242143658810326,1,0,20,17,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
142272.0,0.2474747474747474,14.23,1.18,8.293972109761583,1,0,20,18,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
119232.0,-0.16194331983805665,11.92,1.06,8.890230810520666,1,0,20,19,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
188928.0,0.5845410628019323,18.89,1.74,9.209857723577235,1,0,20,20,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
166464.0,-0.11890243902439024,16.65,1.53,9.191176470588236,1,0,20,21,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
177384.0,0.06559976931949252,17.74,1.63,9.18910386506111,1,0,20,22,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
75288.0,-0.5755648762007848,7.53,0.69,9.164807140580171,1,0,20,23,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
26808.0,-0.6439273190946764,2.68,0.25,9.325574455386452,1,0,20,24,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
150456.0,4.612354521038496,15.05,1.53,10.169085978624981,1,0,20,25,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
139392.0,-0.0735364491944489,13.94,1.41,10.115358126721762,1,0,20,26,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
134424.0,-0.03564049586776863,13.44,1.41,10.489198357436171,1,0,20,27,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
218280.0,0.6238171755043742,21.83,2.4,10.995052226498075,1,0,20,28,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
186768.0,-0.1443650357339198,18.68,2.13,11.404523258802364,1,0,20,29,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
154368.0,-0.17347725520431767,15.44,1.78,11.530887230514097,1,0,20,30,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
5080.0,0.0,2.11,0.09,17.716535433070863,0,0,21,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3780.0,-0.2559055118110236,1.57,0.07,18.518518518518523,0,0,21,2,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3540.0,-0.06349206349206349,1.47,0.06,16.949152542372882,0,0,21,3,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
2580.0,-0.27118644067796616,1.07,0.05,19.379844961240313,0,0,21,4,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
4040.0,0.565891472868217,1.68,0.07,17.32673267326733,0,0,21,5,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3060.0,-0.24257425742574257,1.27,0.05,16.339869281045754,0,0,21,6,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3480.0,0.13725490196078427,1.44,0.06,17.24137931034483,0,0,21,7,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3400.0,-0.02298850574712641,1.41,0.06,17.64705882352941,0,0,21,8,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
2240.0,-0.3411764705882353,0.93,0.04,17.857142857142858,0,0,21,9,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
4120.0,0.8392857142857142,1.71,0.07,16.990291262135926,0,0,21,10,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
2800.0,-0.3203883495145631,1.16,0.06,21.428571428571427,0,0,21,11,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3040.0,0.08571428571428563,1.26,0.07,23.026315789473685,0,0,21,12,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3740.0,0.23026315789473695,1.55,0.08,21.390374331550802,0,0,21,13,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
400.0,-0.893048128342246,0.17,0.01,25.0,0,0,21,14,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1100.0,1.75,0.46,0.03,27.272727272727273,1,0,21,15,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
5260.0,3.781818181818182,2.18,0.15,28.517110266159698,1,0,21,16,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
2080.0,-0.6045627376425855,0.86,0.06,28.846153846153847,1,0,21,17,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
2040.0,-0.019230769230769273,0.85,0.06,29.41176470588235,1,0,21,18,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1140.0,-0.4411764705882353,0.47,0.03,26.31578947368421,1,0,21,19,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1400.0,0.22807017543859653,0.58,0.04,28.57142857142857,1,0,21,20,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
2140.0,0.5285714285714285,0.89,0.06,28.037383177570092,1,0,21,21,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
2040.0,-0.04672897196261683,0.85,0.06,29.41176470588235,1,0,21,22,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1800.0,-0.11764705882352944,0.75,0.05,27.77777777777778,1,0,21,23,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3320.0,0.8444444444444446,1.38,0.09,27.10843373493976,1,0,21,24,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1900.0,-0.42771084337349397,0.79,0.05,26.315789473684212,1,0,21,25,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
4280.0,1.2526315789473683,1.78,0.12,28.037383177570092,1,0,21,26,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1520.0,-0.6448598130841121,0.63,0.05,32.89473684210526,1,0,21,27,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1200.0,-0.21052631578947367,0.5,0.04,33.333333333333336,1,0,21,28,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
1840.0,0.5333333333333334,0.76,0.05,27.17391304347826,1,0,21,29,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
3660.0,0.9891304347826086,1.52,0.1,27.3224043715847,1,0,21,30,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
420922.0,0.0,45.05,2.4,5.701768973824128,0,0,22,1,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
352809.0,-0.16181857921420117,35.52,1.99,5.640445680240584,0,0,22,2,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
329232.0,-0.06682652653418708,32.89,1.74,5.285026971861788,0,0,22,3,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
544482.0,0.653794284881178,53.82,2.83,5.197600655301736,0,0,22,4,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
332894.0,-0.38860421464805084,33.29,1.8,5.407126592849376,0,0,22,5,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
451126.0,0.35516410629209294,44.81,2.42,5.364354969565044,0,0,22,6,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
715177.0,0.5853154107721568,70.83,3.78,5.285404871800967,0,0,22,7,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
575450.0,-0.19537401230744278,57.3,3.09,5.369710661221652,0,0,22,8,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
689466.03,0.19813368667998965,68.68,3.69,5.35196781196022,0,0,22,9,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
470537.0,-0.3175341793126487,47.02,2.74,5.823133993713566,0,0,22,10,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
580870.83,0.23448491829547935,57.77,3.46,5.956573856531925,0,0,22,11,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
519129.0,-0.10629184116544454,52.14,2.97,5.721121339782598,0,0,22,12,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
405059.0,-0.21973343812424273,40.43,2.62,6.468193522425128,0,0,22,13,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
158334.0,-0.6091087964963129,15.87,0.91,5.74734422170854,0,0,22,14,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
343406.0,1.1688708679121351,34.35,2.1,6.11521056708386,1,0,22,15,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
771867.0,1.2476805879920558,76.93,6.25,8.097249914816931,1,0,22,16,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
475393.0,-0.3840998513992696,47.6,3.61,7.593717198191811,1,0,22,17,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
542912.0,0.1420277538794219,54.5,3.91,7.201903807615231,1,0,22,18,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
562319.0,0.035746124602145546,55.78,4.36,7.753606049235399,1,0,22,19,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
653793.0,0.1626727889329722,65.84,4.62,7.0664568143127875,1,0,22,20,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
691875.0,0.05824779402654978,69.53,5.1,7.371273712737127,1,0,22,21,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
787692.0,0.13848888888888888,78.99,6.31,8.010745316697388,1,0,22,22,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1125893.0,0.4293569059987914,112.7,8.92,7.922600104983333,1,0,22,23,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1060444.0,-0.058130745994512845,106.4,9.13,8.609601261358451,1,0,22,24,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1132478.0,0.06792815085002135,113.43,9.7,8.565287802500356,1,0,22,25,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1546249.54,0.3653682808849268,154.28,13.91,8.995960639057005,1,0,22,26,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1683971.46,0.08906836602842261,169.01,15.31,9.091603013271971,1,0,22,27,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1209770.0,-0.281597088349704,121.39,10.16,8.398290584160625,1,0,22,28,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
2042474.03,0.688315985683229,205.21,16.21,7.936453419679466,1,0,22,29,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
2420520.0,0.18509217960533864,245.06,19.08,7.8826037380397596,1,0,22,30,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
12856.0,0.0,6.12,0.32,24.891101431238333,0,0,23,1,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
20493.0,0.5940416925948973,10.25,0.54,26.350461133069828,0,0,23,2,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
17364.0,-0.1526862831210657,8.2,0.43,24.763879290486063,0,0,23,3,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
5898.0,-0.6603317208016586,2.67,0.16,27.127839945744324,0,0,23,4,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
7986.0,0.3540183112919635,3.93,0.21,26.29601803155522,0,0,23,5,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
5730.0,-0.2824943651389933,2.63,0.15,26.17801047120419,0,0,23,6,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
4697.0,-0.18027923211169283,2.28,0.13,27.67724079199489,0,0,23,7,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
12760.0,1.7166276346604215,5.92,0.35,27.429467084639498,0,0,23,8,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
10891.0,-0.14647335423197494,5.17,0.31,28.463869249839316,0,0,23,9,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
13788.0,0.2659994490864017,6.75,0.38,27.560197272991008,0,0,23,10,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
7081.0,-0.4864374818682913,3.56,0.2,28.244598220590312,0,0,23,11,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
14532.0,1.0522525067080921,7.07,0.43,29.589870630333056,0,0,23,12,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
13860.0,-0.046242774566473965,6.76,0.4,28.86002886002886,0,0,23,13,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
4524.0,-0.6735930735930735,2.28,0.13,28.73563218390805,0,0,23,14,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
7494.0,0.6564986737400531,3.56,0.25,33.36002135041367,1,0,23,15,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
15492.0,1.067253803042434,7.71,0.5,32.274722437387034,1,0,23,16,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
14858.0,-0.04092434805060674,6.9,0.5,33.6519046978059,1,0,23,17,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
5118.0,-0.6555391035132588,2.59,0.17,33.216100039077766,1,0,23,18,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
7212.0,0.40914419695193427,3.57,0.25,34.66444814198558,1,0,23,19,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
8778.0,0.2171381031613977,4.12,0.3,34.17634996582365,1,0,23,20,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
14784.0,0.6842105263157894,7.21,0.52,35.17316017316017,1,0,23,21,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
10920.0,-0.26136363636363635,5.39,0.39,35.714285714285715,1,0,23,22,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
8238.0,-0.24560439560439562,3.93,0.3,36.416605972323374,1,0,23,23,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
10549.0,0.28052925467346435,5.19,0.41,38.86624324580529,1,0,23,24,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
14834.0,0.40619963977628215,7.38,0.57,38.42523931508696,1,0,23,25,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
24700.0,0.6650937036537683,12.46,0.92,37.24696356275304,1,0,23,26,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
9468.0,-0.6166801619433198,5.09,0.44,46.47232784114914,1,0,23,27,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
10350.0,0.09315589353612164,4.98,0.46,44.44444444444445,1,0,23,28,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
11592.0,0.1200000000000001,6.0,0.42,36.231884057971016,1,0,23,29,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
14772.0,0.2743271221532091,7.46,0.55,37.23260222041701,1,0,23,30,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
82764.0,0.0,13.78,0.7,8.457783577400802,0,0,24,1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
56745.0,-0.3143758155719878,10.19,0.52,9.163802978235967,0,0,24,2,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
160205.0,1.8232443387082564,18.82,0.96,5.992322337005711,0,0,24,3,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
53420.0,-0.6665522299553697,7.49,0.39,7.3006364657431675,0,0,24,4,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
55960.0,0.047547734930737606,8.75,0.45,8.04145818441744,0,0,24,5,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
35929.0,-0.35795210864903504,4.95,0.27,7.514820896768628,0,0,24,6,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
93645.0,1.6063903810292524,11.33,0.6,6.407176037161621,0,0,24,7,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
60484.0,-0.3541139409471942,8.23,0.45,7.43998412803386,0,0,24,8,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
112717.0,0.8635837576879837,15.92,0.83,7.363574261202835,0,0,24,9,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
82970.0,-0.263908727166266,11.66,0.65,7.834156924189466,0,0,24,10,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
70265.0,-0.15312763649511874,10.55,0.58,8.254465238739058,0,0,24,11,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
46155.0,-0.34312958087241163,7.99,0.49,10.61640125663525,0,0,24,12,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
104097.0,1.2553786155346116,14.41,1.0,9.606424776890785,0,0,24,13,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
44564.0,-0.5718992862426391,5.99,0.34,7.629476707656405,0,0,24,14,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
20591.0,-0.5379454268019028,4.03,0.27,13.112524889514837,1,0,24,15,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
146157.0,6.09810111213637,14.98,1.25,8.552447026143119,1,0,24,16,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
102401.0,-0.2993766976607347,11.59,0.95,9.27725315182469,1,0,24,17,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
45349.0,-0.5571429966504233,7.21,0.5,11.02560144655891,1,0,24,18,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
59877.0,0.3203598756312156,10.11,0.82,13.694740885481904,1,0,24,19,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
43074.0,-0.28062528182774693,8.89,0.65,15.090309699586758,1,0,24,20,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
64994.0,0.5088916747922181,12.3,0.88,13.539711357971505,1,0,24,21,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
89923.0,0.38355848232144507,14.29,1.14,12.67751298333018,1,0,24,22,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
78441.0,-0.12768702111806773,14.81,1.13,14.405731696434263,1,0,24,23,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
133793.0,0.7056513812929464,23.18,1.9,14.201041908022093,1,0,24,24,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
90240.0,-0.3255252516947822,17.31,1.37,15.181737588652483,1,0,24,25,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
145656.0,0.614095744680851,23.93,2.05,14.074257153841927,1,0,24,26,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
175960.0,0.20805184819025646,31.11,2.56,14.548761082064106,1,0,24,27,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
108889.0,-0.3811718572402819,16.96,1.55,14.234679352368008,1,0,24,28,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
155913.0,0.43185262055855045,35.9,2.81,18.02287172974672,1,0,24,29,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
166233.0,0.06619076023166759,29.09,2.37,14.25709696630633,1,0,24,30,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False
20726.0,0.0,13.27,0.58,27.984174466853226,0,0,25,1,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
22196.0,0.07092540770047284,13.91,0.65,29.284555775815463,0,0,25,2,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
22190.0,-0.00027031897639218094,13.97,0.69,31.09508787742226,0,0,25,3,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6387.0,-0.7121676430824696,3.81,0.19,29.747925473618288,0,0,25,4,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
16614.0,1.6012212306247062,10.41,0.5,30.09510051763573,0,0,25,5,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6216.0,-0.6258577103647527,3.68,0.18,28.957528957528957,0,0,25,6,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
8284.0,0.33268983268983265,4.99,0.23,27.76436504104298,0,0,25,7,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
13938.0,0.6825205214872043,8.81,0.45,32.28583727938011,0,0,25,8,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
17310.0,0.241928540680155,10.96,0.56,32.35124205661468,0,0,25,9,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
14116.0,-0.18451761987290582,8.4,0.44,31.170303202040238,0,0,25,10,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
16444.0,0.1649192405780675,10.53,0.52,31.62247628314279,0,0,25,11,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
18192.0,0.10630017027487226,11.19,0.6,32.98153034300791,0,0,25,12,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
23932.0,0.31552330694810915,15.16,0.79,33.01019555406987,0,0,25,13,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6894.0,-0.7119338124686612,4.42,0.23,33.3623440673049,0,0,25,14,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
10866.0,0.5761531766753698,6.72,0.41,37.73237621939997,1,0,25,15,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
18060.0,0.6620651573716179,10.12,0.64,35.437430786267996,1,0,25,16,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
12252.0,-0.3215946843853821,7.29,0.47,38.36108390466862,1,0,25,17,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
5736.0,-0.5318315377081293,3.44,0.21,36.61087866108786,1,0,25,18,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
8880.0,0.5481171548117154,5.16,0.34,38.28828828828829,1,0,25,19,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
8880.0,0.0,5.5,0.36,40.54054054054054,1,0,25,20,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
16107.0,0.8138513513513514,10.05,0.65,40.35512510088782,1,0,25,21,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
13434.0,-0.1659526913764202,8.02,0.56,41.6852761649546,1,0,25,22,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6456.0,-0.5194283162125949,3.46,0.27,41.82156133828996,1,0,25,23,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
10973.0,0.6996592317224288,5.89,0.45,41.009751207509346,1,0,25,24,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
14336.0,0.30647954069078653,8.07,0.6,41.85267857142857,1,0,25,25,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
22645.0,0.57958984375,12.78,0.94,41.51026716714507,1,0,25,26,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
16674.0,-0.26367851622874805,10.4,0.82,49.178361520930785,1,0,25,27,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
13045.0,-0.21764423653592424,7.7,0.57,43.69490226140283,1,0,25,28,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
17907.46,0.3727451130701418,10.71,0.71,39.64828066068554,1,0,25,29,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
19386.0,0.08256558998316899,11.25,0.78,40.23522129371712,1,0,25,30,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
65501.0,0.0,6.55,0.41,6.259446420665333,0,0,26,1,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
185695.0,1.834994885574266,18.57,1.13,6.085247314144161,0,0,26,2,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
88935.26,-0.5210680955329977,8.89,0.53,5.959391134629843,0,0,26,3,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
199916.0,1.2478823359823767,19.99,1.21,6.05254206766842,0,0,26,4,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
212222.0,0.0615558534584526,21.22,1.3,6.125660864566351,0,0,26,5,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
88007.0,-0.5853068956093148,8.8,0.55,6.249502880452692,0,0,26,6,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
158093.0,0.7963684706898315,15.81,0.98,6.198882935993371,0,0,26,7,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
359906.0,1.2765460836343165,35.99,2.29,6.36277250170878,0,0,26,8,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
344175.0,-0.04370863503248068,34.42,2.25,6.537371976465461,0,0,26,9,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
107880.0,-0.6865548049684027,10.79,0.72,6.674082313681868,0,0,26,10,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
294717.0,1.7318965517241378,29.47,1.77,6.005761459298242,0,0,26,11,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
401840.0,0.3634775055392121,40.18,2.52,6.271152697591081,0,0,26,12,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
327595.03,-0.1847625174198685,32.76,2.11,6.440879154973748,0,0,26,13,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
157824.0,-0.5182344494054139,15.78,1.02,6.462895377128954,0,0,26,14,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
